Index,Name,Full_Name,Intensity,Space,Hemi,Region,ICN,R,A,S
32,LH_DorsAttn_Post_2,LH_DorsAttn_Post_2,32,MNI,L,cortex,DorsAttn,-56,-60,-2
33,LH_DorsAttn_Post_3,LH_DorsAttn_Post_3,33,MNI,L,cortex,DorsAttn,-26,-70,38
34,LH_DorsAttn_Post_4,LH_DorsAttn_Post_4,34,MNI,L,cortex,DorsAttn,-54,-26,42
35,LH_DorsAttn_Post_5,LH_DorsAttn_Post_5,35,MNI,L,cortex,DorsAttn,-40,-36,48
36,LH_DorsAttn_Post_6,LH_DorsAttn_Post_6,36,MNI,L,cortex,DorsAttn,-32,-48,46
37,LH_DorsAttn_Post_7,LH_DorsAttn_Post_7,37,MNI,L,cortex,DorsAttn,-16,-72,54
38,LH_DorsAttn_Post_8,LH_DorsAttn_Post_8,38,MNI,L,cortex,DorsAttn,-30,-60,60
39,LH_DorsAttn_Post_9,LH_DorsAttn_Post_9,39,MNI,L,cortex,DorsAttn,-6,-60,56
40,LH_DorsAttn_Post_10,LH_DorsAttn_Post_10,40,MNI,L,cortex,DorsAttn,-18,-54,68
41,LH_DorsAttn_FEF_1,LH_DorsAttn_FEF_1,41,MNI,L,cortex,DorsAttn,-32,-4,54
42,LH_DorsAttn_FEF_2,LH_DorsAttn_FEF_2,42,MNI,L,cortex,DorsAttn,-22,6,62
43,LH_DorsAttn_PrCv_1,LH_DorsAttn_PrCv_1,43,MNI,L,cortex,DorsAttn,-48,6,28
44,LH_SalVentAttn_ParOper_1,LH_SalVentAttn_ParOper_1,44,MNI,L,cortex,SalVentAttn,-56,-40,20
45,LH_SalVentAttn_ParOper_2,LH_SalVentAttn_ParOper_2,45,MNI,L,cortex,SalVentAttn,-62,-26,28
46,LH_SalVentAttn_ParOper_3,LH_SalVentAttn_ParOper_3,46,MNI,L,cortex,SalVentAttn,-60,-40,36
47,LH_SalVentAttn_FrOperIns_1,LH_SalVentAttn_FrOperIns_1,47,MNI,L,cortex,SalVentAttn,-40,-4,-4
48,LH_SalVentAttn_FrOperIns_2,LH_SalVentAttn_FrOperIns_2,48,MNI,L,cortex,SalVentAttn,-34,20,6
49,LH_SalVentAttn_FrOperIns_3,LH_SalVentAttn_FrOperIns_3,49,MNI,L,cortex,SalVentAttn,-38,0,10
50,LH_SalVentAttn_FrOperIns_4,LH_SalVentAttn_FrOperIns_4,50,MNI,L,cortex,SalVentAttn,-52,8,10
51,LH_SalVentAttn_PFCl_1,LH_SalVentAttn_PFCl_1,51,MNI,L,cortex,SalVentAttn,-28,42,32
52,LH_SalVentAttn_Med_1,LH_SalVentAttn_Med_1,52,MNI,L,cortex,SalVentAttn,-6,10,42
53,LH_SalVentAttn_Med_2,LH_SalVentAttn_Med_2,53,MNI,L,cortex,SalVentAttn,-12,-36,46
54,LH_SalVentAttn_Med_3,LH_SalVentAttn_Med_3,54,MNI,L,cortex,SalVentAttn,-6,-2,66
55,LH_Limbic_OFC_1,LH_Limbic_OFC_1,55,MNI,L,cortex,Limbic,-24,22,-20
56,LH_Limbic_OFC_2,LH_Limbic_OFC_2,56,MNI,L,cortex,Limbic,-10,36,-20
57,LH_Limbic_TempPole_1,LH_Limbic_TempPole_1,57,MNI,L,cortex,Limbic,-30,-6,-40
58,LH_Limbic_TempPole_2,LH_Limbic_TempPole_2,58,MNI,L,cortex,Limbic,-44,-20,-30
59,LH_Limbic_TempPole_3,LH_Limbic_TempPole_3,59,MNI,L,cortex,Limbic,-28,10,-34
60,LH_Limbic_TempPole_4,LH_Limbic_TempPole_4,60,MNI,L,cortex,Limbic,-42,8,-18
61,LH_Cont_Par_1,LH_Cont_Par_1,61,MNI,L,cortex,Cont,-54,-50,46
62,LH_Cont_Par_2,LH_Cont_Par_2,62,MNI,L,cortex,Cont,-34,-62,48
63,LH_Cont_Par_3,LH_Cont_Par_3,63,MNI,L,cortex,Cont,-46,-42,46
64,LH_Cont_Temp_1,LH_Cont_Temp_1,64,MNI,L,cortex,Cont,-60,-42,-14
65,LH_Cont_OFC_1,LH_Cont_OFC_1,65,MNI,L,cortex,Cont,-32,42,-14
66,LH_Cont_PFCl_1,LH_Cont_PFCl_1,66,MNI,L,cortex,Cont,-42,50,-6
67,LH_Cont_PFCl_2,LH_Cont_PFCl_2,67,MNI,L,cortex,Cont,-28,58,8
68,LH_Cont_PFCl_3,LH_Cont_PFCl_3,68,MNI,L,cortex,Cont,-42,40,16
69,LH_Cont_PFCl_4,LH_Cont_PFCl_4,69,MNI,L,cortex,Cont,-44,20,28
70,LH_Cont_PFCl_5,LH_Cont_PFCl_5,70,MNI,L,cortex,Cont,-42,6,44
71,LH_Cont_pCun_1,LH_Cont_pCun_1,71,MNI,L,cortex,Cont,-10,-74,38
72,LH_Cont_Cing_1,LH_Cont_Cing_1,72,MNI,L,cortex,Cont,-4,-28,28
73,LH_Cont_Cing_2,LH_Cont_Cing_2,73,MNI,L,cortex,Cont,-4,4,30
74,LH_Default_Temp_1,LH_Default_Temp_1,74,MNI,L,cortex,Default,-46,8,-32
75,LH_Default_Temp_2,LH_Default_Temp_2,75,MNI,L,cortex,Default,-60,-18,-22
76,LH_Default_Temp_3,LH_Default_Temp_3,76,MNI,L,cortex,Default,-56,-6,-12
77,LH_Default_Temp_4,LH_Default_Temp_4,77,MNI,L,cortex,Default,-58,-30,-4
78,LH_Default_Temp_5,LH_Default_Temp_5,78,MNI,L,cortex,Default,-58,-42,8
79,LH_Default_Par_1,LH_Default_Par_1,79,MNI,L,cortex,Default,-48,-58,18
80,LH_Default_Par_2,LH_Default_Par_2,80,MNI,L,cortex,Default,-38,-80,32
81,LH_Default_Par_3,LH_Default_Par_3,81,MNI,L,cortex,Default,-58,-54,28
82,LH_Default_Par_4,LH_Default_Par_4,82,MNI,L,cortex,Default,-46,-66,38
83,LH_Default_PFC_1,LH_Default_PFC_1,83,MNI,L,cortex,Default,-34,20,-14
84,LH_Default_PFC_2,LH_Default_PFC_2,84,MNI,L,cortex,Default,-6,36,-10
85,LH_Default_PFC_3,LH_Default_PFC_3,85,MNI,L,cortex,Default,-46,30,-8
86,LH_Default_PFC_4,LH_Default_PFC_4,86,MNI,L,cortex,Default,-12,64,-6
87,LH_Default_PFC_5,LH_Default_PFC_5,87,MNI,L,cortex,Default,-52,22,8
88,LH_Default_PFC_6,LH_Default_PFC_6,88,MNI,L,cortex,Default,-6,44,8
89,LH_Default_PFC_7,LH_Default_PFC_7,89,MNI,L,cortex,Default,-8,60,20
90,LH_Default_PFC_8,LH_Default_PFC_8,90,MNI,L,cortex,Default,-6,30,24
91,LH_Default_PFC_9,LH_Default_PFC_9,91,MNI,L,cortex,Default,-12,48,44
92,LH_Default_PFC_10,LH_Default_PFC_10,92,MNI,L,cortex,Default,-4,34,44
93,LH_Default_PFC_11,LH_Default_PFC_11,93,MNI,L,cortex,Default,-40,18,50
94,LH_Default_PFC_12,LH_Default_PFC_12,94,MNI,L,cortex,Default,-24,24,48
95,LH_Default_PFC_13,LH_Default_PFC_13,95,MNI,L,cortex,Default,-10,16,64
96,LH_Default_pCunPCC_1,LH_Default_pCunPCC_1,96,MNI,L,cortex,Default,-10,-56,12
97,LH_Default_pCunPCC_2,LH_Default_pCunPCC_2,97,MNI,L,cortex,Default,-6,-54,28
98,LH_Default_pCunPCC_3,LH_Default_pCunPCC_3,98,MNI,L,cortex,Default,-4,-30,36
99,LH_Default_pCunPCC_4,LH_Default_pCunPCC_4,99,MNI,L,cortex,Default,-6,-54,42
100,LH_Default_PHC_1,LH_Default_PHC_1,100,MNI,L,cortex,Default,-26,-32,-18
101,RH_Vis_1,RH_Vis_1,101,MNI,R,cortex,Vis,38,-34,-24
102,RH_Vis_2,RH_Vis_2,102,MNI,R,cortex,Vis,28,-36,-14
103,RH_Vis_3,RH_Vis_3,103,MNI,R,cortex,Vis,28,-68,-12
104,RH_Vis_4,RH_Vis_4,104,MNI,R,cortex,Vis,12,-64,-4
105,RH_Vis_5,RH_Vis_5,105,MNI,R,cortex,Vis,48,-72,-6
106,RH_Vis_6,RH_Vis_6,106,MNI,R,cortex,Vis,12,-92,-6
107,RH_Vis_7,RH_Vis_7,107,MNI,R,cortex,Vis,16,-46,-2
108,RH_Vis_8,RH_Vis_8,108,MNI,R,cortex,Vis,30,-94,-4
109,RH_Vis_9,RH_Vis_9,109,MNI,R,cortex,Vis,8,-76,8
110,RH_Vis_10,RH_Vis_10,110,MNI,R,cortex,Vis,22,-60,8
111,RH_Vis_11,RH_Vis_11,111,MNI,R,cortex,Vis,42,-80,10
112,RH_Vis_12,RH_Vis_12,112,MNI,R,cortex,Vis,20,-90,22
113,RH_Vis_13,RH_Vis_13,113,MNI,R,cortex,Vis,10,-74,26
114,RH_Vis_14,RH_Vis_14,114,MNI,R,cortex,Vis,16,-84,40
115,RH_Vis_15,RH_Vis_15,115,MNI,R,cortex,Vis,32,-74,32
116,RH_SomMot_1,RH_SomMot_1,116,MNI,R,cortex,SomMot,52,-14,4
117,RH_SomMot_2,RH_SomMot_2,117,MNI,R,cortex,SomMot,64,-24,8
118,RH_SomMot_3,RH_SomMot_3,118,MNI,R,cortex,SomMot,38,-14,14
119,RH_SomMot_4,RH_SomMot_4,119,MNI,R,cortex,SomMot,44,-28,18
120,RH_SomMot_5,RH_SomMot_5,120,MNI,R,cortex,SomMot,60,0,10
121,RH_SomMot_6,RH_SomMot_6,121,MNI,R,cortex,SomMot,56,-12,14
122,RH_SomMot_7,RH_SomMot_7,122,MNI,R,cortex,SomMot,58,-4,30
123,RH_SomMot_8,RH_SomMot_8,123,MNI,R,cortex,SomMot,10,-16,42
124,RH_SomMot_9,RH_SomMot_9,124,MNI,R,cortex,SomMot,52,-22,52
125,RH_SomMot_10,RH_SomMot_10,125,MNI,R,cortex,SomMot,46,-12,48
126,RH_SomMot_11,RH_SomMot_11,126,MNI,R,cortex,SomMot,6,-10,52
127,RH_SomMot_12,RH_SomMot_12,127,MNI,R,cortex,SomMot,40,-24,58
128,RH_SomMot_13,RH_SomMot_13,128,MNI,R,cortex,SomMot,32,-40,64
129,RH_SomMot_14,RH_SomMot_14,129,MNI,R,cortex,SomMot,34,-20,66
130,RH_SomMot_15,RH_SomMot_15,130,MNI,R,cortex,SomMot,28,-34,66
131,RH_SomMot_16,RH_SomMot_16,131,MNI,R,cortex,SomMot,22,-8,68
132,RH_SomMot_17,RH_SomMot_17,132,MNI,R,cortex,SomMot,10,-40,70
133,RH_SomMot_18,RH_SomMot_18,133,MNI,R,cortex,SomMot,6,-22,68
134,RH_SomMot_19,RH_SomMot_19,134,MNI,R,cortex,SomMot,20,-30,70
135,RH_DorsAttn_Post_1,RH_DorsAttn_Post_1,135,MNI,R,cortex,DorsAttn,50,-54,-16
136,RH_DorsAttn_Post_2,RH_DorsAttn_Post_2,136,MNI,R,cortex,DorsAttn,52,-60,10
137,RH_DorsAttn_Post_3,RH_DorsAttn_Post_3,137,MNI,R,cortex,DorsAttn,60,-16,34
138,RH_DorsAttn_Post_4,RH_DorsAttn_Post_4,138,MNI,R,cortex,DorsAttn,46,-38,50
139,RH_DorsAttn_Post_5,RH_DorsAttn_Post_5,139,MNI,R,cortex,DorsAttn,42,-32,46
140,RH_DorsAttn_Post_6,RH_DorsAttn_Post_6,140,MNI,R,cortex,DorsAttn,14,-74,52
141,RH_DorsAttn_Post_7,RH_DorsAttn_Post_7,141,MNI,R,cortex,DorsAttn,34,-48,50
142,RH_DorsAttn_Post_8,RH_DorsAttn_Post_8,142,MNI,R,cortex,DorsAttn,26,-62,58
143,RH_DorsAttn_Post_9,RH_DorsAttn_Post_9,143,MNI,R,cortex,DorsAttn,8,-56,62
144,RH_DorsAttn_Post_10,RH_DorsAttn_Post_10,144,MNI,R,cortex,DorsAttn,22,-48,70
145,RH_DorsAttn_FEF_1,RH_DorsAttn_FEF_1,145,MNI,R,cortex,DorsAttn,34,-4,52
146,RH_DorsAttn_FEF_2,RH_DorsAttn_FEF_2,146,MNI,R,cortex,DorsAttn,26,8,58
147,RH_DorsAttn_PrCv_1,RH_DorsAttn_PrCv_1,147,MNI,R,cortex,DorsAttn,52,10,20
148,RH_SalVentAttn_TempOccPar_1,RH_SalVentAttn_TempOccPar_1,148,MNI,R,cortex,SalVentAttn,58,-46,10
149,RH_SalVentAttn_TempOccPar_2,RH_SalVentAttn_TempOccPar_2,149,MNI,R,cortex,SalVentAttn,60,-38,16
150,RH_SalVentAttn_TempOccPar_3,RH_SalVentAttn_TempOccPar_3,150,MNI,R,cortex,SalVentAttn,60,-26,28
151,RH_SalVentAttn_PrC_1,RH_SalVentAttn_PrC_1,151,MNI,R,cortex,SalVentAttn,50,4,40
152,RH_SalVentAttn_FrOperIns_1,RH_SalVentAttn_FrOperIns_1,152,MNI,R,cortex,SalVentAttn,40,6,-16
153,RH_SalVentAttn_FrOperIns_2,RH_SalVentAttn_FrOperIns_2,153,MNI,R,cortex,SalVentAttn,46,-4,-4
154,RH_SalVentAttn_FrOperIns_3,RH_SalVentAttn_FrOperIns_3,154,MNI,R,cortex,SalVentAttn,36,24,4
155,RH_SalVentAttn_FrOperIns_4,RH_SalVentAttn_FrOperIns_4,155,MNI,R,cortex,SalVentAttn,44,6,4
156,RH_SalVentAttn_Med_1,RH_SalVentAttn_Med_1,156,MNI,R,cortex,SalVentAttn,8,10,42
157,RH_SalVentAttn_Med_2,RH_SalVentAttn_Med_2,157,MNI,R,cortex,SalVentAttn,10,-36,46
158,RH_SalVentAttn_Med_3,RH_SalVentAttn_Med_3,158,MNI,R,cortex,SalVentAttn,8,4,66
159,RH_Limbic_OFC_1,RH_Limbic_OFC_1,159,MNI,R,cortex,Limbic,12,38,-22
160,RH_Limbic_OFC_2,RH_Limbic_OFC_2,160,MNI,R,cortex,Limbic,28,22,-20
161,RH_Limbic_OFC_3,RH_Limbic_OFC_3,161,MNI,R,cortex,Limbic,14,64,-8
162,RH_Limbic_TempPole_1,RH_Limbic_TempPole_1,162,MNI,R,cortex,Limbic,30,8,-38
163,RH_Limbic_TempPole_2,RH_Limbic_TempPole_2,163,MNI,R,cortex,Limbic,46,-12,-34
164,RH_Limbic_TempPole_3,RH_Limbic_TempPole_3,164,MNI,R,cortex,Limbic,26,-10,-32
165,RH_Cont_Par_1,RH_Cont_Par_1,165,MNI,R,cortex,Cont,62,-38,36
166,RH_Cont_Par_2,RH_Cont_Par_2,166,MNI,R,cortex,Cont,52,-42,48
167,RH_Cont_Par_3,RH_Cont_Par_3,167,MNI,R,cortex,Cont,38,-62,48
168,RH_Cont_Temp_1,RH_Cont_Temp_1,168,MNI,R,cortex,Cont,62,-42,-12
169,RH_Cont_PFCv_1,RH_Cont_PFCv_1,169,MNI,R,cortex,Cont,34,22,-8
170,RH_Cont_PFCl_1,RH_Cont_PFCl_1,170,MNI,R,cortex,Cont,36,46,-14
171,RH_Cont_PFCl_2,RH_Cont_PFCl_2,171,MNI,R,cortex,Cont,30,58,4
172,RH_Cont_PFCl_3,RH_Cont_PFCl_3,172,MNI,R,cortex,Cont,44,44,10
173,RH_Cont_PFCl_4,RH_Cont_PFCl_4,173,MNI,R,cortex,Cont,46,24,26
174,RH_Cont_PFCl_5,RH_Cont_PFCl_5,174,MNI,R,cortex,Cont,30,48,28
175,RH_Cont_PFCl_6,RH_Cont_PFCl_6,175,MNI,R,cortex,Cont,40,34,38
176,RH_Cont_PFCl_7,RH_Cont_PFCl_7,176,MNI,R,cortex,Cont,42,14,48
177,RH_Cont_pCun_1,RH_Cont_pCun_1,177,MNI,R,cortex,Cont,14,-70,36
178,RH_Cont_Cing_1,RH_Cont_Cing_1,178,MNI,R,cortex,Cont,6,-24,30
179,RH_Cont_Cing_2,RH_Cont_Cing_2,179,MNI,R,cortex,Cont,4,2,30
180,RH_Cont_PFCmp_1,RH_Cont_PFCmp_1,180,MNI,R,cortex,Cont,8,30,28
181,RH_Cont_PFCmp_2,RH_Cont_PFCmp_2,181,MNI,R,cortex,Cont,8,24,56
182,RH_Default_Par_1,RH_Default_Par_1,182,MNI,R,cortex,Default,46,-70,28
183,RH_Default_Par_2,RH_Default_Par_2,183,MNI,R,cortex,Default,54,-50,28
184,RH_Default_Par_3,RH_Default_Par_3,184,MNI,R,cortex,Default,50,-58,44
185,RH_Default_Temp_1,RH_Default_Temp_1,185,MNI,R,cortex,Default,48,12,-30
186,RH_Default_Temp_2,RH_Default_Temp_2,186,MNI,R,cortex,Default,60,-12,-20
187,RH_Default_Temp_3,RH_Default_Temp_3,187,MNI,R,cortex,Default,54,-6,-10
188,RH_Default_Temp_4,RH_Default_Temp_4,188,MNI,R,cortex,Default,62,-26,-6
189,RH_Default_Temp_5,RH_Default_Temp_5,189,MNI,R,cortex,Default,52,-32,2
190,RH_Default_PFCv_1,RH_Default_PFCv_1,190,MNI,R,cortex,Default,50,28,0
191,RH_Default_PFCdPFCm_1,RH_Default_PFCdPFCm_1,191,MNI,R,cortex,Default,4,36,-14
192,RH_Default_PFCdPFCm_2,RH_Default_PFCdPFCm_2,192,MNI,R,cortex,Default,8,42,4
193,RH_Default_PFCdPFCm_3,RH_Default_PFCdPFCm_3,193,MNI,R,cortex,Default,6,28,16
194,RH_Default_PFCdPFCm_4,RH_Default_PFCdPFCm_4,194,MNI,R,cortex,Default,8,58,18
195,RH_Default_PFCdPFCm_5,RH_Default_PFCdPFCm_5,195,MNI,R,cortex,Default,16,46,44
196,RH_Default_PFCdPFCm_6,RH_Default_PFCdPFCm_6,196,MNI,R,cortex,Default,28,30,42
197,RH_Default_PFCdPFCm_7,RH_Default_PFCdPFCm_7,197,MNI,R,cortex,Default,24,24,54
198,RH_Default_pCunPCC_1,RH_Default_pCunPCC_1,198,MNI,R,cortex,Default,12,-54,14
199,RH_Default_pCunPCC_2,RH_Default_pCunPCC_2,199,MNI,R,cortex,Default,6,-48,30
200,RH_Default_pCunPCC_3,RH_Default_pCunPCC_3,200,MNI,R,cortex,Default,6,-58,44
