Index,Name,Full_Name,Intensity,Space,Hemi,Region,ICN,R,A,S
85,LH_DefaultB_Temp_3,LH_DefaultB_Temp_3,85,T1w,L,cortex,DefaultB,-56,-6,-12
86,LH_DefaultB_Temp_4,LH_DefaultB_Temp_4,86,T1w,L,cortex,DefaultB,-58,-30,-4
87,LH_DefaultB_IPL_1,LH_DefaultB_IPL_1,87,T1w,L,cortex,DefaultB,-58,-54,28
88,LH_DefaultB_PFCd_1,LH_DefaultB_PFCd_1,88,T1w,L,cortex,DefaultB,-8,60,20
89,LH_DefaultB_PFCd_2,LH_DefaultB_PFCd_2,89,T1w,L,cortex,DefaultB,-12,48,44
90,LH_DefaultB_PFCd_3,LH_DefaultB_PFCd_3,90,T1w,L,cortex,DefaultB,-4,34,44
91,LH_DefaultB_PFCd_4,LH_DefaultB_PFCd_4,91,T1w,L,cortex,DefaultB,-10,16,64
92,LH_DefaultB_PFCv_1,LH_DefaultB_PFCv_1,92,T1w,L,cortex,DefaultB,-34,20,-14
93,LH_DefaultB_PFCv_2,LH_DefaultB_PFCv_2,93,T1w,L,cortex,DefaultB,-32,42,-14
94,LH_DefaultB_PFCv_3,LH_DefaultB_PFCv_3,94,T1w,L,cortex,DefaultB,-46,30,-8
95,LH_DefaultB_PFCv_4,LH_DefaultB_PFCv_4,95,T1w,L,cortex,DefaultB,-52,22,8
96,LH_DefaultC_IPL_1,LH_DefaultC_IPL_1,96,T1w,L,cortex,DefaultC,-38,-80,32
97,LH_DefaultC_Rsp_1,LH_DefaultC_Rsp_1,97,T1w,L,cortex,DefaultC,-10,-56,12
98,LH_DefaultC_PHC_1,LH_DefaultC_PHC_1,98,T1w,L,cortex,DefaultC,-26,-32,-18
99,LH_TempPar_1,LH_TempPar_1,99,T1w,L,cortex,TempPar,-58,-42,8
100,LH_TempPar_2,LH_TempPar_2,100,T1w,L,cortex,TempPar,-48,-58,18
101,RH_VisCent_ExStr_1,RH_VisCent_ExStr_1,101,T1w,R,cortex,VisCent,28,-68,-12
102,RH_VisCent_ExStr_2,RH_VisCent_ExStr_2,102,T1w,R,cortex,VisCent,48,-72,-6
103,RH_VisCent_ExStr_3,RH_VisCent_ExStr_3,103,T1w,R,cortex,VisCent,12,-92,-6
104,RH_VisCent_ExStr_4,RH_VisCent_ExStr_4,104,T1w,R,cortex,VisCent,30,-94,-4
105,RH_VisCent_ExStr_5,RH_VisCent_ExStr_5,105,T1w,R,cortex,VisCent,42,-80,10
106,RH_VisCent_ExStr_6,RH_VisCent_ExStr_6,106,T1w,R,cortex,VisCent,20,-90,22
107,RH_VisPeri_ExStrSup_1,RH_VisPeri_ExStrSup_1,107,T1w,R,cortex,VisPeri,12,-64,-4
108,RH_VisPeri_ExStrSup_2,RH_VisPeri_ExStrSup_2,108,T1w,R,cortex,VisPeri,16,-46,-2
109,RH_VisPeri_ExStrSup_3,RH_VisPeri_ExStrSup_3,109,T1w,R,cortex,VisPeri,8,-76,8
110,RH_VisPeri_ExStrSup_4,RH_VisPeri_ExStrSup_4,110,T1w,R,cortex,VisPeri,22,-60,8
111,RH_VisPeri_ExStrSup_5,RH_VisPeri_ExStrSup_5,111,T1w,R,cortex,VisPeri,10,-74,26
112,RH_VisPeri_ExStrSup_6,RH_VisPeri_ExStrSup_6,112,T1w,R,cortex,VisPeri,16,-84,40
113,RH_SomMotA_1,RH_SomMotA_1,113,T1w,R,cortex,SomMotA,52,-22,52
114,RH_SomMotA_2,RH_SomMotA_2,114,T1w,R,cortex,SomMotA,46,-12,48
115,RH_SomMotA_3,RH_SomMotA_3,115,T1w,R,cortex,SomMotA,6,-10,52
116,RH_SomMotA_4,RH_SomMotA_4,116,T1w,R,cortex,SomMotA,40,-24,58
117,RH_SomMotA_5,RH_SomMotA_5,117,T1w,R,cortex,SomMotA,32,-40,64
118,RH_SomMotA_6,RH_SomMotA_6,118,T1w,R,cortex,SomMotA,34,-20,66
119,RH_SomMotA_7,RH_SomMotA_7,119,T1w,R,cortex,SomMotA,28,-34,66
120,RH_SomMotA_8,RH_SomMotA_8,120,T1w,R,cortex,SomMotA,22,-8,68
121,RH_SomMotA_9,RH_SomMotA_9,121,T1w,R,cortex,SomMotA,10,-40,70
122,RH_SomMotA_10,RH_SomMotA_10,122,T1w,R,cortex,SomMotA,6,-22,68
123,RH_SomMotA_11,RH_SomMotA_11,123,T1w,R,cortex,SomMotA,20,-30,70
124,RH_SomMotB_S2_1,RH_SomMotB_S2_1,124,T1w,R,cortex,SomMotB,52,-14,4
125,RH_SomMotB_S2_2,RH_SomMotB_S2_2,125,T1w,R,cortex,SomMotB,64,-24,8
126,RH_SomMotB_S2_3,RH_SomMotB_S2_3,126,T1w,R,cortex,SomMotB,38,-14,14
127,RH_SomMotB_S2_4,RH_SomMotB_S2_4,127,T1w,R,cortex,SomMotB,44,-28,18
128,RH_SomMotB_S2_5,RH_SomMotB_S2_5,128,T1w,R,cortex,SomMotB,60,0,10
129,RH_SomMotB_S2_6,RH_SomMotB_S2_6,129,T1w,R,cortex,SomMotB,56,-12,14
130,RH_SomMotB_S2_7,RH_SomMotB_S2_7,130,T1w,R,cortex,SomMotB,58,-4,30
131,RH_DorsAttnA_TempOcc_1,RH_DorsAttnA_TempOcc_1,131,T1w,R,cortex,DorsAttnA,50,-54,-16
132,RH_DorsAttnA_TempOcc_2,RH_DorsAttnA_TempOcc_2,132,T1w,R,cortex,DorsAttnA,52,-60,10
133,RH_DorsAttnA_SPL_1,RH_DorsAttnA_SPL_1,133,T1w,R,cortex,DorsAttnA,32,-74,32
134,RH_DorsAttnA_SPL_2,RH_DorsAttnA_SPL_2,134,T1w,R,cortex,DorsAttnA,14,-74,52
135,RH_DorsAttnA_SPL_3,RH_DorsAttnA_SPL_3,135,T1w,R,cortex,DorsAttnA,34,-48,50
136,RH_DorsAttnA_SPL_4,RH_DorsAttnA_SPL_4,136,T1w,R,cortex,DorsAttnA,26,-62,58
137,RH_DorsAttnB_PostC_1,RH_DorsAttnB_PostC_1,137,T1w,R,cortex,DorsAttnB,60,-16,34
138,RH_DorsAttnB_PostC_2,RH_DorsAttnB_PostC_2,138,T1w,R,cortex,DorsAttnB,42,-32,46
139,RH_DorsAttnB_PostC_3,RH_DorsAttnB_PostC_3,139,T1w,R,cortex,DorsAttnB,8,-56,62
140,RH_DorsAttnB_PostC_4,RH_DorsAttnB_PostC_4,140,T1w,R,cortex,DorsAttnB,22,-48,70
141,RH_DorsAttnB_FEF_1,RH_DorsAttnB_FEF_1,141,T1w,R,cortex,DorsAttnB,34,-4,52
142,RH_SalVentAttnA_ParOper_1,RH_SalVentAttnA_ParOper_1,142,T1w,R,cortex,SalVentAttnA,60,-26,28
143,RH_SalVentAttnA_PrC_1,RH_SalVentAttnA_PrC_1,143,T1w,R,cortex,SalVentAttnA,50,4,40
144,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_Ins_1,144,T1w,R,cortex,SalVentAttnA,40,6,-16
145,RH_SalVentAttnA_Ins_2,RH_SalVentAttnA_Ins_2,145,T1w,R,cortex,SalVentAttnA,46,-4,-4
146,RH_SalVentAttnA_Ins_3,RH_SalVentAttnA_Ins_3,146,T1w,R,cortex,SalVentAttnA,44,6,4
147,RH_SalVentAttnA_FrMed_1,RH_SalVentAttnA_FrMed_1,147,T1w,R,cortex,SalVentAttnA,8,10,42
148,RH_SalVentAttnA_FrMed_2,RH_SalVentAttnA_FrMed_2,148,T1w,R,cortex,SalVentAttnA,10,-16,42
149,RH_SalVentAttnA_FrMed_3,RH_SalVentAttnA_FrMed_3,149,T1w,R,cortex,SalVentAttnA,10,-36,46
150,RH_SalVentAttnA_FrMed_4,RH_SalVentAttnA_FrMed_4,150,T1w,R,cortex,SalVentAttnA,8,4,66
151,RH_SalVentAttnB_IPL_1,RH_SalVentAttnB_IPL_1,151,T1w,R,cortex,SalVentAttnB,62,-38,36
152,RH_SalVentAttnB_PFCl_1,RH_SalVentAttnB_PFCl_1,152,T1w,R,cortex,SalVentAttnB,44,44,10
153,RH_SalVentAttnB_PFCl_2,RH_SalVentAttnB_PFCl_2,153,T1w,R,cortex,SalVentAttnB,30,48,28
154,RH_SalVentAttnB_PFCv_1,RH_SalVentAttnB_PFCv_1,154,T1w,R,cortex,SalVentAttnB,34,22,-8
155,RH_SalVentAttnB_PFCv_2,RH_SalVentAttnB_PFCv_2,155,T1w,R,cortex,SalVentAttnB,36,24,4
156,RH_SalVentAttnB_PFCmp_1,RH_SalVentAttnB_PFCmp_1,156,T1w,R,cortex,SalVentAttnB,8,30,28
157,RH_Limbic_OFC_1,RH_Limbic_OFC_1,157,T1w,R,cortex,Limbic,12,38,-22
158,RH_Limbic_OFC_2,RH_Limbic_OFC_2,158,T1w,R,cortex,Limbic,28,22,-20
159,RH_Limbic_OFC_3,RH_Limbic_OFC_3,159,T1w,R,cortex,Limbic,4,36,-14
160,RH_Limbic_OFC_4,RH_Limbic_OFC_4,160,T1w,R,cortex,Limbic,14,64,-8
161,RH_Limbic_TempPole_1,RH_Limbic_TempPole_1,161,T1w,R,cortex,Limbic,30,8,-38
162,RH_Limbic_TempPole_2,RH_Limbic_TempPole_2,162,T1w,R,cortex,Limbic,46,-12,-34
163,RH_Limbic_TempPole_3,RH_Limbic_TempPole_3,163,T1w,R,cortex,Limbic,26,-10,-32
164,RH_Limbic_TempPole_4,RH_Limbic_TempPole_4,164,T1w,R,cortex,Limbic,38,-34,-24
165,RH_ContA_IPS_1,RH_ContA_IPS_1,165,T1w,R,cortex,ContA,38,-62,48
166,RH_ContA_IPS_2,RH_ContA_IPS_2,166,T1w,R,cortex,ContA,46,-38,50
167,RH_ContA_PFCd_1,RH_ContA_PFCd_1,167,T1w,R,cortex,ContA,26,8,58
168,RH_ContA_PFCl_1,RH_ContA_PFCl_1,168,T1w,R,cortex,ContA,52,10,20
169,RH_ContA_PFCl_2,RH_ContA_PFCl_2,169,T1w,R,cortex,ContA,46,24,26
170,RH_ContA_Cinga_1,RH_ContA_Cinga_1,170,T1w,R,cortex,ContA,4,2,30
171,RH_ContB_Temp_1,RH_ContB_Temp_1,171,T1w,R,cortex,ContB,60,-12,-20
172,RH_ContB_Temp_2,RH_ContB_Temp_2,172,T1w,R,cortex,ContB,62,-42,-12
173,RH_ContB_IPL_1,RH_ContB_IPL_1,173,T1w,R,cortex,ContB,50,-58,44
174,RH_ContB_IPL_2,RH_ContB_IPL_2,174,T1w,R,cortex,ContB,52,-42,48
175,RH_ContB_PFCld_1,RH_ContB_PFCld_1,175,T1w,R,cortex,ContB,40,34,38
176,RH_ContB_PFCld_2,RH_ContB_PFCld_2,176,T1w,R,cortex,ContB,42,14,48
177,RH_ContB_PFClv_1,RH_ContB_PFClv_1,177,T1w,R,cortex,ContB,36,46,-14
178,RH_ContB_PFClv_2,RH_ContB_PFClv_2,178,T1w,R,cortex,ContB,30,58,4
179,RH_ContB_PFCmp_1,RH_ContB_PFCmp_1,179,T1w,R,cortex,ContB,8,24,56
180,RH_ContB_PFCmp_2,RH_ContB_PFCmp_2,180,T1w,R,cortex,ContB,24,24,54
181,RH_ContC_pCun_1,RH_ContC_pCun_1,181,T1w,R,cortex,ContC,14,-70,36
182,RH_ContC_pCun_2,RH_ContC_pCun_2,182,T1w,R,cortex,ContC,6,-58,44
183,RH_ContC_Cingp_1,RH_ContC_Cingp_1,183,T1w,R,cortex,ContC,6,-24,30
184,RH_DefaultA_IPL_1,RH_DefaultA_IPL_1,184,T1w,R,cortex,DefaultA,54,-50,28
185,RH_DefaultA_PFCd_1,RH_DefaultA_PFCd_1,185,T1w,R,cortex,DefaultA,28,30,42
186,RH_DefaultA_PCC_1,RH_DefaultA_PCC_1,186,T1w,R,cortex,DefaultA,6,-48,30
187,RH_DefaultA_PFCm_1,RH_DefaultA_PFCm_1,187,T1w,R,cortex,DefaultA,8,42,4
188,RH_DefaultA_PFCm_2,RH_DefaultA_PFCm_2,188,T1w,R,cortex,DefaultA,6,28,16
189,RH_DefaultA_PFCm_3,RH_DefaultA_PFCm_3,189,T1w,R,cortex,DefaultA,8,58,18
190,RH_DefaultB_Temp_1,RH_DefaultB_Temp_1,190,T1w,R,cortex,DefaultB,62,-26,-6
191,RH_DefaultB_AntTemp_1,RH_DefaultB_AntTemp_1,191,T1w,R,cortex,DefaultB,48,12,-30
192,RH_DefaultB_PFCd_1,RH_DefaultB_PFCd_1,192,T1w,R,cortex,DefaultB,16,46,44
193,RH_DefaultB_PFCv_1,RH_DefaultB_PFCv_1,193,T1w,R,cortex,DefaultB,50,28,0
194,RH_DefaultC_IPL_1,RH_DefaultC_IPL_1,194,T1w,R,cortex,DefaultC,46,-70,28
195,RH_DefaultC_Rsp_1,RH_DefaultC_Rsp_1,195,T1w,R,cortex,DefaultC,12,-54,14
196,RH_DefaultC_PHC_1,RH_DefaultC_PHC_1,196,T1w,R,cortex,DefaultC,28,-36,-14
197,RH_TempPar_1,RH_TempPar_1,197,T1w,R,cortex,TempPar,54,-6,-10
198,RH_TempPar_2,RH_TempPar_2,198,T1w,R,cortex,TempPar,52,-32,2
199,RH_TempPar_3,RH_TempPar_3,199,T1w,R,cortex,TempPar,58,-46,10
200,RH_TempPar_4,RH_TempPar_4,200,T1w,R,cortex,TempPar,60,-38,16
201,L_Cerebellum,L_Cerebellum,201,T1w,L,cerebellum,Cereb,,,
202,L_Thalamus,L_Thalamus,202,T1w,L,subcortex,Sub,,,
203,L_Caudate,L_Caudate,203,T1w,L,subcortex,Sub,,,
204,L_Putamen,L_Putamen,204,T1w,L,subcortex,Sub,,,
205,L_Pallidum,L_Pallidum,205,T1w,L,subcortex,Sub,,,
206,L_Hippocampus,L_Hippocampus,206,T1w,L,subcortex,Sub,,,
207,L_Amygdala,L_Amygdala,207,T1w,L,subcortex,Sub,,,
208,L_Accumbens,L_Accumbens,208,T1w,L,subcortex,Sub,,,
209,L_VentralDC,L_VentralDC,209,T1w,L,subcortex,Sub,,,
210,R_Cerebellum,R_Cerebellum,210,T1w,R,cerebellum,Cereb,,,
211,R_Thalamus,R_Thalamus,211,T1w,R,subcortex,Sub,,,
212,R_Caudate,R_Caudate,212,T1w,R,subcortex,Sub,,,
213,R_Putamen,R_Putamen,213,T1w,R,subcortex,Sub,,,
214,R_Pallidum,R_Pallidum,214,T1w,R,subcortex,Sub,,,
215,R_Hippocampus,R_Hippocampus,215,T1w,R,subcortex,Sub,,,
216,R_Amygdala,R_Amygdala,216,T1w,R,subcortex,Sub,,,
217,R_Accumbens,R_Accumbens,217,T1w,R,subcortex,Sub,,,
218,R_VentralDC,R_VentralDC,218,T1w,R,subcortex,Sub,,,
219,Brain-Stem,Brain-Stem,219,T1w,NULL,subcortex,Sub,,,
