Index,Name,Full_Name,Intensity,Space,Hemi,Region,ICN,R,A,S
17,LH_DorsAttnB_PostC_1,LH_DorsAttnB_PostC_1,17,MNI,L,cortex,DorsAttnB,-58,-24,38
18,LH_DorsAttnB_PostC_2,LH_DorsAttnB_PostC_2,18,MNI,L,cortex,DorsAttnB,-42,-34,48
19,LH_DorsAttnB_PostC_3,LH_DorsAttnB_PostC_3,19,MNI,L,cortex,DorsAttnB,-22,-50,66
20,LH_DorsAttnB_FEF_1,LH_DorsAttnB_FEF_1,20,MNI,L,cortex,DorsAttnB,-26,-4,60
21,LH_SalVentAttnA_ParOper_1,LH_SalVentAttnA_ParOper_1,21,MNI,L,cortex,SalVentAttnA,-58,-38,30
22,LH_SalVentAttnA_Ins_1,LH_SalVentAttnA_Ins_1,22,MNI,L,cortex,SalVentAttnA,-42,-2,-6
23,LH_SalVentAttnA_Ins_2,LH_SalVentAttnA_Ins_2,23,MNI,L,cortex,SalVentAttnA,-38,12,6
24,LH_SalVentAttnA_ParMed_1,LH_SalVentAttnA_ParMed_1,24,MNI,L,cortex,SalVentAttnA,-12,-34,46
25,LH_SalVentAttnA_FrMed_1,LH_SalVentAttnA_FrMed_1,25,MNI,L,cortex,SalVentAttnA,-6,4,62
26,LH_SalVentAttnB_PFCl_1,LH_SalVentAttnB_PFCl_1,26,MNI,L,cortex,SalVentAttnB,-30,44,30
27,LH_SalVentAttnB_PFCmp_1,LH_SalVentAttnB_PFCmp_1,27,MNI,L,cortex,SalVentAttnB,-6,20,34
28,LH_Limbic_OFC_1,LH_Limbic_OFC_1,28,MNI,L,cortex,Limbic,-14,32,-20
29,LH_Limbic_TempPole_1,LH_Limbic_TempPole_1,29,MNI,L,cortex,Limbic,-32,2,-38
30,LH_Limbic_TempPole_2,LH_Limbic_TempPole_2,30,MNI,L,cortex,Limbic,-58,-32,-22
31,LH_ContA_IPS_1,LH_ContA_IPS_1,31,MNI,L,cortex,ContA,-38,-52,46
32,LH_ContA_PFCl_1,LH_ContA_PFCl_1,32,MNI,L,cortex,ContA,-44,32,20
33,LH_ContA_PFCl_2,LH_ContA_PFCl_2,33,MNI,L,cortex,ContA,-48,6,28
34,LH_ContB_PFClv_1,LH_ContB_PFClv_1,34,MNI,L,cortex,ContB,-24,60,-2
35,LH_ContC_pCun_1,LH_ContC_pCun_1,35,MNI,L,cortex,ContC,-10,-74,38
36,LH_ContC_pCun_2,LH_ContC_pCun_2,36,MNI,L,cortex,ContC,-6,-60,56
37,LH_ContC_Cingp_1,LH_ContC_Cingp_1,37,MNI,L,cortex,ContC,-4,-26,34
38,LH_DefaultA_PFCd_1,LH_DefaultA_PFCd_1,38,MNI,L,cortex,DefaultA,-26,20,52
39,LH_DefaultA_PCC_1,LH_DefaultA_PCC_1,39,MNI,L,cortex,DefaultA,-6,-52,34
40,LH_DefaultA_PFCm_1,LH_DefaultA_PFCm_1,40,MNI,L,cortex,DefaultA,-6,46,0
41,LH_DefaultB_Temp_1,LH_DefaultB_Temp_1,41,MNI,L,cortex,DefaultB,-56,-4,-20
42,LH_DefaultB_Temp_2,LH_DefaultB_Temp_2,42,MNI,L,cortex,DefaultB,-58,-32,-2
43,LH_DefaultB_IPL_1,LH_DefaultB_IPL_1,43,MNI,L,cortex,DefaultB,-48,-64,36
44,LH_DefaultB_PFCd_1,LH_DefaultB_PFCd_1,44,MNI,L,cortex,DefaultB,-8,48,42
45,LH_DefaultB_PFCl_1,LH_DefaultB_PFCl_1,45,MNI,L,cortex,DefaultB,-40,14,48
46,LH_DefaultB_PFCv_1,LH_DefaultB_PFCv_1,46,MNI,L,cortex,DefaultB,-34,22,-10
47,LH_DefaultB_PFCv_2,LH_DefaultB_PFCv_2,47,MNI,L,cortex,DefaultB,-46,34,-4
48,LH_DefaultC_Rsp_1,LH_DefaultC_Rsp_1,48,MNI,L,cortex,DefaultC,-12,-56,12
49,LH_DefaultC_PHC_1,LH_DefaultC_PHC_1,49,MNI,L,cortex,DefaultC,-26,-34,-18
50,LH_TempPar_1,LH_TempPar_1,50,MNI,L,cortex,TempPar,-58,-50,12
51,RH_VisCent_ExStr_1,RH_VisCent_ExStr_1,51,MNI,R,cortex,VisCent,28,-66,-12
52,RH_VisCent_ExStr_2,RH_VisCent_ExStr_2,52,MNI,R,cortex,VisCent,22,-96,-4
53,RH_VisCent_ExStr_3,RH_VisCent_ExStr_3,53,MNI,R,cortex,VisCent,36,-82,16
54,RH_VisPeri_ExStrSup_1,RH_VisPeri_ExStrSup_1,54,MNI,R,cortex,VisPeri,8,-76,6
55,RH_VisPeri_ExStrSup_2,RH_VisPeri_ExStrSup_2,55,MNI,R,cortex,VisPeri,18,-58,6
56,RH_VisPeri_ExStrSup_3,RH_VisPeri_ExStrSup_3,56,MNI,R,cortex,VisPeri,12,-86,30
57,RH_SomMotA_1,RH_SomMotA_1,57,MNI,R,cortex,SomMotA,46,-12,48
58,RH_SomMotA_2,RH_SomMotA_2,58,MNI,R,cortex,SomMotA,40,-22,60
59,RH_SomMotA_3,RH_SomMotA_3,59,MNI,R,cortex,SomMotA,30,-38,64
60,RH_SomMotA_4,RH_SomMotA_4,60,MNI,R,cortex,SomMotA,6,-28,70
61,RH_SomMotB_S2_1,RH_SomMotB_S2_1,61,MNI,R,cortex,SomMotB,52,-16,6
62,RH_SomMotB_S2_2,RH_SomMotB_S2_2,62,MNI,R,cortex,SomMotB,40,-16,16
63,RH_SomMotB_S2_3,RH_SomMotB_S2_3,63,MNI,R,cortex,SomMotB,56,-4,12
64,RH_SomMotB_S2_4,RH_SomMotB_S2_4,64,MNI,R,cortex,SomMotB,58,-6,30
65,RH_DorsAttnA_SPL_1,RH_DorsAttnA_SPL_1,65,MNI,R,cortex,DorsAttnA,50,-60,-10
66,RH_DorsAttnA_SPL_2,RH_DorsAttnA_SPL_2,66,MNI,R,cortex,DorsAttnA,50,-62,16
67,RH_DorsAttnA_SPL_3,RH_DorsAttnA_SPL_3,67,MNI,R,cortex,DorsAttnA,26,-66,52
68,RH_DorsAttnB_PostC_1,RH_DorsAttnB_PostC_1,68,MNI,R,cortex,DorsAttnB,50,-24,42
69,RH_DorsAttnB_PostC_2,RH_DorsAttnB_PostC_2,69,MNI,R,cortex,DorsAttnB,14,-52,66
70,RH_DorsAttnB_FEF_1,RH_DorsAttnB_FEF_1,70,MNI,R,cortex,DorsAttnB,28,-2,60
71,RH_SalVentAttnA_ParOper_1,RH_SalVentAttnA_ParOper_1,71,MNI,R,cortex,SalVentAttnA,60,-26,28
72,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_Ins_1,72,MNI,R,cortex,SalVentAttnA,40,8,2
73,RH_SalVentAttnA_FrMed_1,RH_SalVentAttnA_FrMed_1,73,MNI,R,cortex,SalVentAttnA,12,-32,46
74,RH_SalVentAttnA_FrMed_2,RH_SalVentAttnA_FrMed_2,74,MNI,R,cortex,SalVentAttnA,8,6,52
75,RH_SalVentAttnB_IPL_1,RH_SalVentAttnB_IPL_1,75,MNI,R,cortex,SalVentAttnB,58,-38,44
76,RH_SalVentAttnB_PFCl_1,RH_SalVentAttnB_PFCl_1,76,MNI,R,cortex,SalVentAttnB,32,46,30
77,RH_SalVentAttnB_PFCmp_1,RH_SalVentAttnB_PFCmp_1,77,MNI,R,cortex,SalVentAttnB,6,28,30
78,RH_Limbic_OFC_1,RH_Limbic_OFC_1,78,MNI,R,cortex,Limbic,12,34,-20
79,RH_Limbic_TempPole_1,RH_Limbic_TempPole_1,79,MNI,R,cortex,Limbic,38,0,-38
80,RH_ContA_IPS_1,RH_ContA_IPS_1,80,MNI,R,cortex,ContA,38,-46,50
81,RH_ContA_PFCl_1,RH_ContA_PFCl_1,81,MNI,R,cortex,ContA,46,38,16
82,RH_ContA_PFCl_2,RH_ContA_PFCl_2,82,MNI,R,cortex,ContA,48,10,26
83,RH_ContB_Temp_1,RH_ContB_Temp_1,83,MNI,R,cortex,ContB,62,-24,-18
84,RH_ContB_IPL_1,RH_ContB_IPL_1,84,MNI,R,cortex,ContB,46,-62,46
85,RH_ContB_PFCld_1,RH_ContB_PFCld_1,85,MNI,R,cortex,ContB,44,16,44
86,RH_ContB_PFClv_1,RH_ContB_PFClv_1,86,MNI,R,cortex,ContB,30,58,-2
87,RH_ContC_pCun_1,RH_ContC_pCun_1,87,MNI,R,cortex,ContC,6,-28,34
88,RH_ContC_pCun_2,RH_ContC_pCun_2,88,MNI,R,cortex,ContC,10,-66,42
89,RH_DefaultA_IPL_1,RH_DefaultA_IPL_1,89,MNI,R,cortex,DefaultA,54,-50,30
90,RH_DefaultA_PFCd_1,RH_DefaultA_PFCd_1,90,MNI,R,cortex,DefaultA,26,24,50
91,RH_DefaultA_PCC_1,RH_DefaultA_PCC_1,91,MNI,R,cortex,DefaultA,6,-52,30
92,RH_DefaultA_PFCm_1,RH_DefaultA_PFCm_1,92,MNI,R,cortex,DefaultA,6,48,0
93,RH_DefaultB_PFCd_1,RH_DefaultB_PFCd_1,93,MNI,R,cortex,DefaultB,12,50,40
94,RH_DefaultB_PFCv_1,RH_DefaultB_PFCv_1,94,MNI,R,cortex,DefaultB,36,26,-16
95,RH_DefaultB_PFCv_2,RH_DefaultB_PFCv_2,95,MNI,R,cortex,DefaultB,50,28,0
96,RH_DefaultC_Rsp_1,RH_DefaultC_Rsp_1,96,MNI,R,cortex,DefaultC,12,-54,14
97,RH_DefaultC_PHC_1,RH_DefaultC_PHC_1,97,MNI,R,cortex,DefaultC,32,-32,-22
98,RH_TempPar_1,RH_TempPar_1,98,MNI,R,cortex,TempPar,50,6,-18
99,RH_TempPar_2,RH_TempPar_2,99,MNI,R,cortex,TempPar,58,-26,-2
100,RH_TempPar_3,RH_TempPar_3,100,MNI,R,cortex,TempPar,58,-42,12
101,L_Cerebellum,L_Cerebellum,101,T1w,L,cerebellum,Cereb,,,
102,L_Thalamus,L_Thalamus,102,T1w,L,subcortex,Sub,,,
103,L_Caudate,L_Caudate,103,T1w,L,subcortex,Sub,,,
104,L_Putamen,L_Putamen,104,T1w,L,subcortex,Sub,,,
105,L_Pallidum,L_Pallidum,105,T1w,L,subcortex,Sub,,,
106,L_Hippocampus,L_Hippocampus,106,T1w,L,subcortex,Sub,,,
107,L_Amygdala,L_Amygdala,107,T1w,L,subcortex,Sub,,,
108,L_Accumbens,L_Accumbens,108,T1w,L,subcortex,Sub,,,
109,L_VentralDC,L_VentralDC,109,T1w,L,subcortex,Sub,,,
110,R_Cerebellum,R_Cerebellum,110,T1w,R,cerebellum,Cereb,,,
111,R_Thalamus,R_Thalamus,111,T1w,R,subcortex,Sub,,,
112,R_Caudate,R_Caudate,112,T1w,R,subcortex,Sub,,,
113,R_Putamen,R_Putamen,113,T1w,R,subcortex,Sub,,,
114,R_Pallidum,R_Pallidum,114,T1w,R,subcortex,Sub,,,
115,R_Hippocampus,R_Hippocampus,115,T1w,R,subcortex,Sub,,,
116,R_Amygdala,R_Amygdala,116,T1w,R,subcortex,Sub,,,
117,R_Accumbens,R_Accumbens,117,T1w,R,subcortex,Sub,,,
118,R_VentralDC,R_VentralDC,118,T1w,R,subcortex,Sub,,,
119,Brain-Stem,Brain-Stem,119,T1w,NULL,subcortex,Sub,,,
