Index,Name,Full_Name,Intensity,Space,Hemi,Region,ICN,R,A,S
56,RH_Vis_6,RH_Vis_6,56,T1w,R,cortex,Vis,18,-58,6
57,RH_Vis_7,RH_Vis_7,57,T1w,R,cortex,Vis,36,-82,16
58,RH_Vis_8,RH_Vis_8,58,T1w,R,cortex,Vis,12,-86,30
59,RH_SomMot_1,RH_SomMot_1,59,T1w,R,cortex,SomMot,52,-16,6
60,RH_SomMot_2,RH_SomMot_2,60,T1w,R,cortex,SomMot,40,-16,16
61,RH_SomMot_3,RH_SomMot_3,61,T1w,R,cortex,SomMot,56,-4,12
62,RH_SomMot_4,RH_SomMot_4,62,T1w,R,cortex,SomMot,58,-6,30
63,RH_SomMot_5,RH_SomMot_5,63,T1w,R,cortex,SomMot,46,-12,48
64,RH_SomMot_6,RH_SomMot_6,64,T1w,R,cortex,SomMot,40,-22,60
65,RH_SomMot_7,RH_SomMot_7,65,T1w,R,cortex,SomMot,30,-38,64
66,RH_SomMot_8,RH_SomMot_8,66,T1w,R,cortex,SomMot,6,-28,70
67,RH_DorsAttn_Post_1,RH_DorsAttn_Post_1,67,T1w,R,cortex,DorsAttn,50,-62,16
68,RH_DorsAttn_Post_2,RH_DorsAttn_Post_2,68,T1w,R,cortex,DorsAttn,50,-24,42
69,RH_DorsAttn_Post_3,RH_DorsAttn_Post_3,69,T1w,R,cortex,DorsAttn,38,-46,50
70,RH_DorsAttn_Post_4,RH_DorsAttn_Post_4,70,T1w,R,cortex,DorsAttn,26,-66,52
71,RH_DorsAttn_Post_5,RH_DorsAttn_Post_5,71,T1w,R,cortex,DorsAttn,14,-52,66
72,RH_DorsAttn_PrCv_1,RH_DorsAttn_PrCv_1,72,T1w,R,cortex,DorsAttn,48,10,26
73,RH_DorsAttn_FEF_1,RH_DorsAttn_FEF_1,73,T1w,R,cortex,DorsAttn,28,-2,60
74,RH_SalVentAttn_TempOccPar_1,RH_SalVentAttn_TempOccPar_1,74,T1w,R,cortex,SalVentAttn,58,-42,12
75,RH_SalVentAttn_TempOccPar_2,RH_SalVentAttn_TempOccPar_2,75,T1w,R,cortex,SalVentAttn,60,-26,28
76,RH_SalVentAttn_FrOperIns_1,RH_SalVentAttn_FrOperIns_1,76,T1w,R,cortex,SalVentAttn,40,8,2
77,RH_SalVentAttn_Med_1,RH_SalVentAttn_Med_1,77,T1w,R,cortex,SalVentAttn,12,-32,46
78,RH_SalVentAttn_Med_2,RH_SalVentAttn_Med_2,78,T1w,R,cortex,SalVentAttn,8,6,52
79,RH_Limbic_OFC_1,RH_Limbic_OFC_1,79,T1w,R,cortex,Limbic,12,34,-20
80,RH_Limbic_TempPole_1,RH_Limbic_TempPole_1,80,T1w,R,cortex,Limbic,38,0,-38
81,RH_Cont_Par_1,RH_Cont_Par_1,81,T1w,R,cortex,Cont,58,-38,44
82,RH_Cont_Par_2,RH_Cont_Par_2,82,T1w,R,cortex,Cont,46,-62,46
83,RH_Cont_PFCl_1,RH_Cont_PFCl_1,83,T1w,R,cortex,Cont,30,58,-2
84,RH_Cont_PFCl_2,RH_Cont_PFCl_2,84,T1w,R,cortex,Cont,46,38,16
85,RH_Cont_PFCl_3,RH_Cont_PFCl_3,85,T1w,R,cortex,Cont,32,46,30
86,RH_Cont_PFCl_4,RH_Cont_PFCl_4,86,T1w,R,cortex,Cont,44,16,44
87,RH_Cont_Cing_1,RH_Cont_Cing_1,87,T1w,R,cortex,Cont,6,-28,34
88,RH_Cont_PFCmp_1,RH_Cont_PFCmp_1,88,T1w,R,cortex,Cont,6,28,30
89,RH_Cont_pCun_1,RH_Cont_pCun_1,89,T1w,R,cortex,Cont,10,-66,42
90,RH_Default_Par_1,RH_Default_Par_1,90,T1w,R,cortex,Default,54,-50,30
91,RH_Default_Temp_1,RH_Default_Temp_1,91,T1w,R,cortex,Default,62,-24,-18
92,RH_Default_Temp_2,RH_Default_Temp_2,92,T1w,R,cortex,Default,50,6,-18
93,RH_Default_Temp_3,RH_Default_Temp_3,93,T1w,R,cortex,Default,58,-26,-2
94,RH_Default_PFCv_1,RH_Default_PFCv_1,94,T1w,R,cortex,Default,36,26,-16
95,RH_Default_PFCv_2,RH_Default_PFCv_2,95,T1w,R,cortex,Default,50,28,0
96,RH_Default_PFCdPFCm_1,RH_Default_PFCdPFCm_1,96,T1w,R,cortex,Default,6,48,0
97,RH_Default_PFCdPFCm_2,RH_Default_PFCdPFCm_2,97,T1w,R,cortex,Default,12,50,40
98,RH_Default_PFCdPFCm_3,RH_Default_PFCdPFCm_3,98,T1w,R,cortex,Default,26,24,50
99,RH_Default_pCunPCC_1,RH_Default_pCunPCC_1,99,T1w,R,cortex,Default,12,-54,14
100,RH_Default_pCunPCC_2,RH_Default_pCunPCC_2,100,T1w,R,cortex,Default,6,-52,30
101,L_Cerebellum,L_Cerebellum,101,T1w,L,cerebellum,Cereb,,,
102,L_Thalamus,L_Thalamus,102,T1w,L,subcortex,Sub,,,
103,L_Caudate,L_Caudate,103,T1w,L,subcortex,Sub,,,
104,L_Putamen,L_Putamen,104,T1w,L,subcortex,Sub,,,
105,L_Pallidum,L_Pallidum,105,T1w,L,subcortex,Sub,,,
106,L_Hippocampus,L_Hippocampus,106,T1w,L,subcortex,Sub,,,
107,L_Amygdala,L_Amygdala,107,T1w,L,subcortex,Sub,,,
108,L_Accumbens,L_Accumbens,108,T1w,L,subcortex,Sub,,,
109,L_VentralDC,L_VentralDC,109,T1w,L,subcortex,Sub,,,
110,R_Cerebellum,R_Cerebellum,110,T1w,R,cerebellum,Cereb,,,
111,R_Thalamus,R_Thalamus,111,T1w,R,subcortex,Sub,,,
112,R_Caudate,R_Caudate,112,T1w,R,subcortex,Sub,,,
113,R_Putamen,R_Putamen,113,T1w,R,subcortex,Sub,,,
114,R_Pallidum,R_Pallidum,114,T1w,R,subcortex,Sub,,,
115,R_Hippocampus,R_Hippocampus,115,T1w,R,subcortex,Sub,,,
116,R_Amygdala,R_Amygdala,116,T1w,R,subcortex,Sub,,,
117,R_Accumbens,R_Accumbens,117,T1w,R,subcortex,Sub,,,
118,R_VentralDC,R_VentralDC,118,T1w,R,subcortex,Sub,,,
119,Brain-Stem,Brain-Stem,119,T1w,NULL,subcortex,Sub,,,
