Index,Name,Full_Name,Intensity,Space,Hemi,Region,ICN,R,A,S
27,LH_SomMotA_3,LH_SomMotA_3,27,T1w,L,cortex,SomMotA,-48,-18,54
28,LH_SomMotA_4,LH_SomMotA_4,28,T1w,L,cortex,SomMotA,-48,-30,58
29,LH_SomMotA_5,LH_SomMotA_5,29,T1w,L,cortex,SomMotA,-38,-24,52
30,LH_SomMotA_6,LH_SomMotA_6,30,T1w,L,cortex,SomMotA,-8,-38,54
31,LH_SomMotA_7,LH_SomMotA_7,31,T1w,L,cortex,SomMotA,-4,-24,56
32,LH_SomMotA_8,LH_SomMotA_8,32,T1w,L,cortex,SomMotA,-4,-8,60
33,LH_SomMotA_9,LH_SomMotA_9,33,T1w,L,cortex,SomMotA,-36,-20,64
34,LH_SomMotA_10,LH_SomMotA_10,34,T1w,L,cortex,SomMotA,-32,-30,62
35,LH_SomMotA_11,LH_SomMotA_11,35,T1w,L,cortex,SomMotA,-30,-38,66
36,LH_SomMotA_12,LH_SomMotA_12,36,T1w,L,cortex,SomMotA,-24,-10,64
37,LH_SomMotA_13,LH_SomMotA_13,37,T1w,L,cortex,SomMotA,-20,-24,66
38,LH_SomMotA_14,LH_SomMotA_14,38,T1w,L,cortex,SomMotA,-8,-42,70
39,LH_SomMotA_15,LH_SomMotA_15,39,T1w,L,cortex,SomMotA,-4,-26,68
40,LH_SomMotA_16,LH_SomMotA_16,40,T1w,L,cortex,SomMotA,-14,-12,72
41,LH_SomMotA_17,LH_SomMotA_17,41,T1w,L,cortex,SomMotA,-18,-32,68
42,LH_SomMotA_18,LH_SomMotA_18,42,T1w,L,cortex,SomMotA,-18,-40,72
43,LH_SomMotA_19,LH_SomMotA_19,43,T1w,L,cortex,SomMotA,-12,-26,74
44,LH_SomMotB_Aud_1,LH_SomMotB_Aud_1,44,T1w,L,cortex,SomMotB,-50,-10,0
45,LH_SomMotB_Aud_2,LH_SomMotB_Aud_2,45,T1w,L,cortex,SomMotB,-56,-22,8
46,LH_SomMotB_Aud_3,LH_SomMotB_Aud_3,46,T1w,L,cortex,SomMotB,-36,-24,10
47,LH_SomMotB_Aud_4,LH_SomMotB_Aud_4,47,T1w,L,cortex,SomMotB,-38,-8,12
48,LH_SomMotB_Aud_5,LH_SomMotB_Aud_5,48,T1w,L,cortex,SomMotB,-36,-26,18
49,LH_SomMotB_Aud_6,LH_SomMotB_Aud_6,49,T1w,L,cortex,SomMotB,-58,-36,16
50,LH_SomMotB_Aud_7,LH_SomMotB_Aud_7,50,T1w,L,cortex,SomMotB,-40,-36,14
51,LH_SomMotB_Aud_8,LH_SomMotB_Aud_8,51,T1w,L,cortex,SomMotB,-48,-12,14
52,LH_SomMotB_Aud_9,LH_SomMotB_Aud_9,52,T1w,L,cortex,SomMotB,-60,-2,10
53,LH_SomMotB_Aud_10,LH_SomMotB_Aud_10,53,T1w,L,cortex,SomMotB,-48,-24,18
54,LH_SomMotB_Aud_11,LH_SomMotB_Aud_11,54,T1w,L,cortex,SomMotB,-62,-18,20
55,LH_SomMotB_Aud_12,LH_SomMotB_Aud_12,55,T1w,L,cortex,SomMotB,-60,-2,24
56,LH_SomMotB_Aud_13,LH_SomMotB_Aud_13,56,T1w,L,cortex,SomMotB,-62,-10,32
57,LH_SomMotB_Aud_14,LH_SomMotB_Aud_14,57,T1w,L,cortex,SomMotB,-54,-8,30
58,LH_SomMotB_Aud_15,LH_SomMotB_Aud_15,58,T1w,L,cortex,SomMotB,-52,-6,44
59,LH_SomMotB_Aud_16,LH_SomMotB_Aud_16,59,T1w,L,cortex,SomMotB,-48,-16,40
60,LH_DorsAttnA_TempOcc_1,LH_DorsAttnA_TempOcc_1,60,T1w,L,cortex,DorsAttnA,-44,-42,-22
61,LH_DorsAttnA_TempOcc_2,LH_DorsAttnA_TempOcc_2,61,T1w,L,cortex,DorsAttnA,-32,-42,-20
62,LH_DorsAttnA_TempOcc_3,LH_DorsAttnA_TempOcc_3,62,T1w,L,cortex,DorsAttnA,-48,-56,-16
63,LH_DorsAttnA_TempOcc_4,LH_DorsAttnA_TempOcc_4,63,T1w,L,cortex,DorsAttnA,-46,-70,-8
64,LH_DorsAttnA_ParOcc_1,LH_DorsAttnA_ParOcc_1,64,T1w,L,cortex,DorsAttnA,-48,-66,16
65,LH_DorsAttnA_SPL_1,LH_DorsAttnA_SPL_1,65,T1w,L,cortex,DorsAttnA,-32,-84,26
66,LH_DorsAttnA_SPL_2,LH_DorsAttnA_SPL_2,66,T1w,L,cortex,DorsAttnA,-26,-70,30
67,LH_DorsAttnA_SPL_3,LH_DorsAttnA_SPL_3,67,T1w,L,cortex,DorsAttnA,-22,-78,44
68,LH_DorsAttnA_SPL_4,LH_DorsAttnA_SPL_4,68,T1w,L,cortex,DorsAttnA,-22,-66,46
69,LH_DorsAttnA_SPL_5,LH_DorsAttnA_SPL_5,69,T1w,L,cortex,DorsAttnA,-28,-58,50
70,LH_DorsAttnA_SPL_6,LH_DorsAttnA_SPL_6,70,T1w,L,cortex,DorsAttnA,-36,-52,56
71,LH_DorsAttnA_SPL_7,LH_DorsAttnA_SPL_7,71,T1w,L,cortex,DorsAttnA,-14,-70,58
72,LH_DorsAttnA_SPL_8,LH_DorsAttnA_SPL_8,72,T1w,L,cortex,DorsAttnA,-28,-62,62
73,LH_DorsAttnB_PostC_1,LH_DorsAttnB_PostC_1,73,T1w,L,cortex,DorsAttnB,-62,-24,32
74,LH_DorsAttnB_PostC_2,LH_DorsAttnB_PostC_2,74,T1w,L,cortex,DorsAttnB,-54,-20,40
75,LH_DorsAttnB_PostC_3,LH_DorsAttnB_PostC_3,75,T1w,L,cortex,DorsAttnB,-54,-32,44
76,LH_DorsAttnB_PostC_4,LH_DorsAttnB_PostC_4,76,T1w,L,cortex,DorsAttnB,-46,-30,44
77,LH_DorsAttnB_PostC_5,LH_DorsAttnB_PostC_5,77,T1w,L,cortex,DorsAttnB,-38,-38,50
78,LH_DorsAttnB_PostC_6,LH_DorsAttnB_PostC_6,78,T1w,L,cortex,DorsAttnB,-30,-46,62
79,LH_DorsAttnB_PostC_7,LH_DorsAttnB_PostC_7,79,T1w,L,cortex,DorsAttnB,-8,-58,64
80,LH_DorsAttnB_PostC_8,LH_DorsAttnB_PostC_8,80,T1w,L,cortex,DorsAttnB,-20,-56,66
81,LH_DorsAttnB_PostC_9,LH_DorsAttnB_PostC_9,81,T1w,L,cortex,DorsAttnB,-14,-50,72
82,LH_DorsAttnB_FEF_1,LH_DorsAttnB_FEF_1,82,T1w,L,cortex,DorsAttnB,-40,-2,52
83,LH_DorsAttnB_FEF_2,LH_DorsAttnB_FEF_2,83,T1w,L,cortex,DorsAttnB,-26,0,56
84,LH_DorsAttnB_FEF_3,LH_DorsAttnB_FEF_3,84,T1w,L,cortex,DorsAttnB,-30,-8,52
85,LH_DorsAttnB_PrCv_1,LH_DorsAttnB_PrCv_1,85,T1w,L,cortex,DorsAttnB,-50,2,38
86,LH_SalVentAttnA_ParOper_1,LH_SalVentAttnA_ParOper_1,86,T1w,L,cortex,SalVentAttnA,-54,-32,22
87,LH_SalVentAttnA_ParOper_2,LH_SalVentAttnA_ParOper_2,87,T1w,L,cortex,SalVentAttnA,-58,-44,28
88,LH_SalVentAttnA_ParOper_3,LH_SalVentAttnA_ParOper_3,88,T1w,L,cortex,SalVentAttnA,-62,-36,34
89,LH_SalVentAttnA_Ins_1,LH_SalVentAttnA_Ins_1,89,T1w,L,cortex,SalVentAttnA,-38,2,-4
90,LH_SalVentAttnA_Ins_2,LH_SalVentAttnA_Ins_2,90,T1w,L,cortex,SalVentAttnA,-40,-14,-2
91,LH_SalVentAttnA_Ins_3,LH_SalVentAttnA_Ins_3,91,T1w,L,cortex,SalVentAttnA,-32,18,8
92,LH_SalVentAttnA_Ins_4,LH_SalVentAttnA_Ins_4,92,T1w,L,cortex,SalVentAttnA,-36,4,10
93,LH_SalVentAttnA_Ins_5,LH_SalVentAttnA_Ins_5,93,T1w,L,cortex,SalVentAttnA,-50,2,4
94,LH_SalVentAttnA_Ins_6,LH_SalVentAttnA_Ins_6,94,T1w,L,cortex,SalVentAttnA,-52,8,14
95,LH_SalVentAttnA_ParMed_1,LH_SalVentAttnA_ParMed_1,95,T1w,L,cortex,SalVentAttnA,-12,-28,42
96,LH_SalVentAttnA_ParMed_2,LH_SalVentAttnA_ParMed_2,96,T1w,L,cortex,SalVentAttnA,-12,-42,48
97,LH_SalVentAttnA_ParMed_3,LH_SalVentAttnA_ParMed_3,97,T1w,L,cortex,SalVentAttnA,-6,-48,56
98,LH_SalVentAttnA_FrMed_1,LH_SalVentAttnA_FrMed_1,98,T1w,L,cortex,SalVentAttnA,-6,0,40
99,LH_SalVentAttnA_FrMed_2,LH_SalVentAttnA_FrMed_2,99,T1w,L,cortex,SalVentAttnA,-6,10,48
100,LH_SalVentAttnA_FrMed_3,LH_SalVentAttnA_FrMed_3,100,T1w,L,cortex,SalVentAttnA,-8,-2,70
101,LH_SalVentAttnB_PFCl_1,LH_SalVentAttnB_PFCl_1,101,T1w,L,cortex,SalVentAttnB,-38,50,10
102,LH_SalVentAttnB_PFCl_2,LH_SalVentAttnB_PFCl_2,102,T1w,L,cortex,SalVentAttnB,-28,44,30
103,LH_SalVentAttnB_PFCl_3,LH_SalVentAttnB_PFCl_3,103,T1w,L,cortex,SalVentAttnB,-36,32,38
104,LH_SalVentAttnB_PFCv_1,LH_SalVentAttnB_PFCv_1,104,T1w,L,cortex,SalVentAttnB,-34,16,-8
105,LH_SalVentAttnB_PFCv_2,LH_SalVentAttnB_PFCv_2,105,T1w,L,cortex,SalVentAttnB,-32,24,0
106,LH_SalVentAttnB_PFCv_3,LH_SalVentAttnB_PFCv_3,106,T1w,L,cortex,SalVentAttnB,-44,12,2
107,LH_SalVentAttnB_OFC_1,LH_SalVentAttnB_OFC_1,107,T1w,L,cortex,SalVentAttnB,-26,50,-14
108,LH_SalVentAttnB_PFCmp_1,LH_SalVentAttnB_PFCmp_1,108,T1w,L,cortex,SalVentAttnB,-6,22,32
109,LH_Limbic_OFC_1,LH_Limbic_OFC_1,109,T1w,L,cortex,Limbic,-12,24,-20
110,LH_Limbic_OFC_2,LH_Limbic_OFC_2,110,T1w,L,cortex,Limbic,-24,22,-20
111,LH_Limbic_OFC_3,LH_Limbic_OFC_3,111,T1w,L,cortex,Limbic,-10,48,-22
112,LH_Limbic_OFC_4,LH_Limbic_OFC_4,112,T1w,L,cortex,Limbic,-4,24,-20
113,LH_Limbic_OFC_5,LH_Limbic_OFC_5,113,T1w,L,cortex,Limbic,-16,64,-8
114,LH_Limbic_TempPole_1,LH_Limbic_TempPole_1,114,T1w,L,cortex,Limbic,-38,-6,-42
115,LH_Limbic_TempPole_2,LH_Limbic_TempPole_2,115,T1w,L,cortex,Limbic,-24,6,-40
116,LH_Limbic_TempPole_3,LH_Limbic_TempPole_3,116,T1w,L,cortex,Limbic,-26,-10,-32
117,LH_Limbic_TempPole_4,LH_Limbic_TempPole_4,117,T1w,L,cortex,Limbic,-54,-22,-30
118,LH_Limbic_TempPole_5,LH_Limbic_TempPole_5,118,T1w,L,cortex,Limbic,-40,-22,-26
119,LH_Limbic_TempPole_6,LH_Limbic_TempPole_6,119,T1w,L,cortex,Limbic,-32,12,-30
120,LH_Limbic_TempPole_7,LH_Limbic_TempPole_7,120,T1w,L,cortex,Limbic,-44,6,-16
121,LH_ContA_Temp_1,LH_ContA_Temp_1,121,T1w,L,cortex,ContA,-56,-62,0
122,LH_ContA_IPS_1,LH_ContA_IPS_1,122,T1w,L,cortex,ContA,-28,-74,42
123,LH_ContA_IPS_2,LH_ContA_IPS_2,123,T1w,L,cortex,ContA,-58,-42,46
124,LH_ContA_IPS_3,LH_ContA_IPS_3,124,T1w,L,cortex,ContA,-34,-62,48
125,LH_ContA_IPS_4,LH_ContA_IPS_4,125,T1w,L,cortex,ContA,-44,-42,46
126,LH_ContA_IPS_5,LH_ContA_IPS_5,126,T1w,L,cortex,ContA,-34,-46,40
127,LH_ContA_PFCd_1,LH_ContA_PFCd_1,127,T1w,L,cortex,ContA,-22,6,64
128,LH_ContA_PFCl_1,LH_ContA_PFCl_1,128,T1w,L,cortex,ContA,-48,36,10
129,LH_ContA_PFCl_2,LH_ContA_PFCl_2,129,T1w,L,cortex,ContA,-42,38,22
130,LH_ContA_PFCl_3,LH_ContA_PFCl_3,130,T1w,L,cortex,ContA,-50,6,26
131,LH_ContA_PFCl_4,LH_ContA_PFCl_4,131,T1w,L,cortex,ContA,-44,20,26
132,LH_ContA_PFCl_5,LH_ContA_PFCl_5,132,T1w,L,cortex,ContA,-40,8,34
133,LH_ContA_Cinga_1,LH_ContA_Cinga_1,133,T1w,L,cortex,ContA,-4,6,28
134,LH_ContB_Temp_1,LH_ContB_Temp_1,134,T1w,L,cortex,ContB,-60,-36,-18
135,LH_ContB_Temp_2,LH_ContB_Temp_2,135,T1w,L,cortex,ContB,-60,-48,-10
136,LH_ContB_IPL_1,LH_ContB_IPL_1,136,T1w,L,cortex,ContB,-48,-60,46
137,LH_ContB_IPL_2,LH_ContB_IPL_2,137,T1w,L,cortex,ContB,-54,-50,44
138,LH_ContB_IPL_3,LH_ContB_IPL_3,138,T1w,L,cortex,ContB,-42,-52,48
139,LH_ContB_PFCd_1,LH_ContB_PFCd_1,139,T1w,L,cortex,ContB,-30,14,58
140,LH_ContB_PFClv_1,LH_ContB_PFClv_1,140,T1w,L,cortex,ContB,-42,48,-6
141,LH_ContB_PFClv_2,LH_ContB_PFClv_2,141,T1w,L,cortex,ContB,-28,58,0
142,LH_ContB_PFClv_3,LH_ContB_PFClv_3,142,T1w,L,cortex,ContB,-28,56,12
143,LH_ContB_PFCmp_1,LH_ContB_PFCmp_1,143,T1w,L,cortex,ContB,-4,28,48
144,LH_ContC_pCun_1,LH_ContC_pCun_1,144,T1w,L,cortex,ContC,-10,-70,32
145,LH_ContC_pCun_2,LH_ContC_pCun_2,145,T1w,L,cortex,ContC,-10,-78,46
146,LH_ContC_pCun_3,LH_ContC_pCun_3,146,T1w,L,cortex,ContC,-4,-64,52
147,LH_ContC_Cingp_1,LH_ContC_Cingp_1,147,T1w,L,cortex,ContC,-6,-40,24
148,LH_ContC_Cingp_2,LH_ContC_Cingp_2,148,T1w,L,cortex,ContC,-4,-22,30
149,LH_DefaultA_IPL_1,LH_DefaultA_IPL_1,149,T1w,L,cortex,DefaultA,-48,-64,32
150,LH_DefaultA_IPL_2,LH_DefaultA_IPL_2,150,T1w,L,cortex,DefaultA,-42,-72,44
151,LH_DefaultA_PFCd_1,LH_DefaultA_PFCd_1,151,T1w,L,cortex,DefaultA,-24,28,44
152,LH_DefaultA_PFCd_2,LH_DefaultA_PFCd_2,152,T1w,L,cortex,DefaultA,-18,36,48
153,LH_DefaultA_PFCd_3,LH_DefaultA_PFCd_3,153,T1w,L,cortex,DefaultA,-22,20,52
154,LH_DefaultA_PCC_1,LH_DefaultA_PCC_1,154,T1w,L,cortex,DefaultA,-4,-54,20
155,LH_DefaultA_PCC_2,LH_DefaultA_PCC_2,155,T1w,L,cortex,DefaultA,-6,-60,30
156,LH_DefaultA_PCC_3,LH_DefaultA_PCC_3,156,T1w,L,cortex,DefaultA,-8,-44,32
157,LH_DefaultA_PCC_4,LH_DefaultA_PCC_4,157,T1w,L,cortex,DefaultA,-4,-34,38
158,LH_DefaultA_PCC_5,LH_DefaultA_PCC_5,158,T1w,L,cortex,DefaultA,-2,-16,38
159,LH_DefaultA_PCC_6,LH_DefaultA_PCC_6,159,T1w,L,cortex,DefaultA,-2,-68,42
160,LH_DefaultA_PCC_7,LH_DefaultA_PCC_7,160,T1w,L,cortex,DefaultA,-6,-50,42
161,LH_DefaultA_PFCm_1,LH_DefaultA_PFCm_1,161,T1w,L,cortex,DefaultA,-4,56,-10
162,LH_DefaultA_PFCm_2,LH_DefaultA_PFCm_2,162,T1w,L,cortex,DefaultA,-6,36,-8
163,LH_DefaultA_PFCm_3,LH_DefaultA_PFCm_3,163,T1w,L,cortex,DefaultA,-6,60,6
164,LH_DefaultA_PFCm_4,LH_DefaultA_PFCm_4,164,T1w,L,cortex,DefaultA,-6,44,6
165,LH_DefaultA_PFCm_5,LH_DefaultA_PFCm_5,165,T1w,L,cortex,DefaultA,-16,68,8
166,LH_DefaultA_PFCm_6,LH_DefaultA_PFCm_6,166,T1w,L,cortex,DefaultA,-6,34,20
167,LH_DefaultB_Temp_1,LH_DefaultB_Temp_1,167,T1w,L,cortex,DefaultB,-44,12,-34
168,LH_DefaultB_Temp_2,LH_DefaultB_Temp_2,168,T1w,L,cortex,DefaultB,-54,-2,-30
169,LH_DefaultB_Temp_3,LH_DefaultB_Temp_3,169,T1w,L,cortex,DefaultB,-62,-18,-20
170,LH_DefaultB_Temp_4,LH_DefaultB_Temp_4,170,T1w,L,cortex,DefaultB,-56,-8,-14
171,LH_DefaultB_Temp_5,LH_DefaultB_Temp_5,171,T1w,L,cortex,DefaultB,-60,-34,-4
172,LH_DefaultB_Temp_6,LH_DefaultB_Temp_6,172,T1w,L,cortex,DefaultB,-52,-22,-6
173,LH_DefaultB_IPL_1,LH_DefaultB_IPL_1,173,T1w,L,cortex,DefaultB,-46,-58,20
174,LH_DefaultB_IPL_2,LH_DefaultB_IPL_2,174,T1w,L,cortex,DefaultB,-56,-54,30
175,LH_DefaultB_PFCd_1,LH_DefaultB_PFCd_1,175,T1w,L,cortex,DefaultB,-4,52,28
176,LH_DefaultB_PFCd_2,LH_DefaultB_PFCd_2,176,T1w,L,cortex,DefaultB,-14,58,30
177,LH_DefaultB_PFCd_3,LH_DefaultB_PFCd_3,177,T1w,L,cortex,DefaultB,-22,50,32
178,LH_DefaultB_PFCd_4,LH_DefaultB_PFCd_4,178,T1w,L,cortex,DefaultB,-8,42,52
179,LH_DefaultB_PFCd_5,LH_DefaultB_PFCd_5,179,T1w,L,cortex,DefaultB,-12,24,60
180,LH_DefaultB_PFCd_6,LH_DefaultB_PFCd_6,180,T1w,L,cortex,DefaultB,-6,10,64
181,LH_DefaultB_PFCl_1,LH_DefaultB_PFCl_1,181,T1w,L,cortex,DefaultB,-40,20,48
182,LH_DefaultB_PFCl_2,LH_DefaultB_PFCl_2,182,T1w,L,cortex,DefaultB,-42,8,48
183,LH_DefaultB_PFCv_1,LH_DefaultB_PFCv_1,183,T1w,L,cortex,DefaultB,-36,22,-16
184,LH_DefaultB_PFCv_2,LH_DefaultB_PFCv_2,184,T1w,L,cortex,DefaultB,-36,36,-12
185,LH_DefaultB_PFCv_3,LH_DefaultB_PFCv_3,185,T1w,L,cortex,DefaultB,-46,32,-10
186,LH_DefaultB_PFCv_4,LH_DefaultB_PFCv_4,186,T1w,L,cortex,DefaultB,-48,28,0
187,LH_DefaultB_PFCv_5,LH_DefaultB_PFCv_5,187,T1w,L,cortex,DefaultB,-54,20,12
188,LH_DefaultC_IPL_1,LH_DefaultC_IPL_1,188,T1w,L,cortex,DefaultC,-40,-78,30
189,LH_DefaultC_Rsp_1,LH_DefaultC_Rsp_1,189,T1w,L,cortex,DefaultC,-14,-48,4
190,LH_DefaultC_Rsp_2,LH_DefaultC_Rsp_2,190,T1w,L,cortex,DefaultC,-8,-52,10
191,LH_DefaultC_Rsp_3,LH_DefaultC_Rsp_3,191,T1w,L,cortex,DefaultC,-14,-60,18
192,LH_DefaultC_PHC_1,LH_DefaultC_PHC_1,192,T1w,L,cortex,DefaultC,-20,-20,-26
193,LH_DefaultC_PHC_2,LH_DefaultC_PHC_2,193,T1w,L,cortex,DefaultC,-30,-32,-18
194,LH_DefaultC_PHC_3,LH_DefaultC_PHC_3,194,T1w,L,cortex,DefaultC,-18,-38,-12
195,LH_TempPar_1,LH_TempPar_1,195,T1w,L,cortex,TempPar,-52,6,-12
196,LH_TempPar_2,LH_TempPar_2,196,T1w,L,cortex,TempPar,-60,-12,-2
197,LH_TempPar_3,LH_TempPar_3,197,T1w,L,cortex,TempPar,-62,-32,6
198,LH_TempPar_4,LH_TempPar_4,198,T1w,L,cortex,TempPar,-52,-44,4
199,LH_TempPar_5,LH_TempPar_5,199,T1w,L,cortex,TempPar,-58,-54,10
200,LH_TempPar_6,LH_TempPar_6,200,T1w,L,cortex,TempPar,-58,-48,16
201,RH_VisCent_ExStr_1,RH_VisCent_ExStr_1,201,T1w,R,cortex,VisCent,36,-54,-18
202,RH_VisCent_ExStr_2,RH_VisCent_ExStr_2,202,T1w,R,cortex,VisCent,38,-74,-16
203,RH_VisCent_ExStr_3,RH_VisCent_ExStr_3,203,T1w,R,cortex,VisCent,24,-74,-10
204,RH_VisCent_ExStr_4,RH_VisCent_ExStr_4,204,T1w,R,cortex,VisCent,20,-88,-12
205,RH_VisCent_ExStr_5,RH_VisCent_ExStr_5,205,T1w,R,cortex,VisCent,42,-84,-12
206,RH_VisCent_ExStr_6,RH_VisCent_ExStr_6,206,T1w,R,cortex,VisCent,26,-96,-10
207,RH_VisCent_ExStr_7,RH_VisCent_ExStr_7,207,T1w,R,cortex,VisCent,8,-92,-2
208,RH_VisCent_ExStr_8,RH_VisCent_ExStr_8,208,T1w,R,cortex,VisCent,36,-88,2
209,RH_VisCent_ExStr_9,RH_VisCent_ExStr_9,209,T1w,R,cortex,VisCent,24,-98,8
210,RH_VisCent_ExStr_10,RH_VisCent_ExStr_10,210,T1w,R,cortex,VisCent,44,-78,10
211,RH_VisCent_ExStr_11,RH_VisCent_ExStr_11,211,T1w,R,cortex,VisCent,12,-94,18
212,RH_VisCent_ExStr_12,RH_VisCent_ExStr_12,212,T1w,R,cortex,VisCent,28,-88,20
213,RH_VisPeri_ExStrSup_1,RH_VisPeri_ExStrSup_1,213,T1w,R,cortex,VisPeri,26,-52,-8
214,RH_VisPeri_ExStrSup_2,RH_VisPeri_ExStrSup_2,214,T1w,R,cortex,VisPeri,18,-36,-12
215,RH_VisPeri_ExStrSup_3,RH_VisPeri_ExStrSup_3,215,T1w,R,cortex,VisPeri,10,-72,-6
216,RH_VisPeri_ExStrSup_4,RH_VisPeri_ExStrSup_4,216,T1w,R,cortex,VisPeri,14,-58,-4
217,RH_VisPeri_ExStrSup_5,RH_VisPeri_ExStrSup_5,217,T1w,R,cortex,VisPeri,18,-44,-2
218,RH_VisPeri_ExStrSup_6,RH_VisPeri_ExStrSup_6,218,T1w,R,cortex,VisPeri,10,-74,8
219,RH_VisPeri_ExStrSup_7,RH_VisPeri_ExStrSup_7,219,T1w,R,cortex,VisPeri,22,-60,6
220,RH_VisPeri_ExStrSup_8,RH_VisPeri_ExStrSup_8,220,T1w,R,cortex,VisPeri,16,-66,18
221,RH_VisPeri_ExStrSup_9,RH_VisPeri_ExStrSup_9,221,T1w,R,cortex,VisPeri,4,-80,24
222,RH_VisPeri_ExStrSup_10,RH_VisPeri_ExStrSup_10,222,T1w,R,cortex,VisPeri,14,-78,34
223,RH_VisPeri_ExStrSup_11,RH_VisPeri_ExStrSup_11,223,T1w,R,cortex,VisPeri,16,-86,36
224,RH_SomMotA_1,RH_SomMotA_1,224,T1w,R,cortex,SomMotA,54,-16,40
225,RH_SomMotA_2,RH_SomMotA_2,225,T1w,R,cortex,SomMotA,52,-12,50
226,RH_SomMotA_3,RH_SomMotA_3,226,T1w,R,cortex,SomMotA,44,-10,48
227,RH_SomMotA_4,RH_SomMotA_4,227,T1w,R,cortex,SomMotA,50,-26,56
228,RH_SomMotA_5,RH_SomMotA_5,228,T1w,R,cortex,SomMotA,6,-10,52
229,RH_SomMotA_6,RH_SomMotA_6,229,T1w,R,cortex,SomMotA,44,-22,54
230,RH_SomMotA_7,RH_SomMotA_7,230,T1w,R,cortex,SomMotA,38,-20,64
231,RH_SomMotA_8,RH_SomMotA_8,231,T1w,R,cortex,SomMotA,32,-34,64
232,RH_SomMotA_9,RH_SomMotA_9,232,T1w,R,cortex,SomMotA,30,-40,64
233,RH_SomMotA_10,RH_SomMotA_10,233,T1w,R,cortex,SomMotA,34,-28,62
234,RH_SomMotA_11,RH_SomMotA_11,234,T1w,R,cortex,SomMotA,4,-24,58
235,RH_SomMotA_12,RH_SomMotA_12,235,T1w,R,cortex,SomMotA,28,-10,64
236,RH_SomMotA_13,RH_SomMotA_13,236,T1w,R,cortex,SomMotA,10,-40,68
237,RH_SomMotA_14,RH_SomMotA_14,237,T1w,R,cortex,SomMotA,22,-24,66
238,RH_SomMotA_15,RH_SomMotA_15,238,T1w,R,cortex,SomMotA,22,-28,68
239,RH_SomMotA_16,RH_SomMotA_16,239,T1w,R,cortex,SomMotA,22,-34,70
